pack_name;title;level;tags_raw;Category;display_title_en;display_title_tr
YDS Set 004;497-Influencing Pro-social Behavior (Prososyal Davranışı Etkileyen Faktörler);C1;"psychology; social behavior; altruism";Psychology & Health;Influencing Pro-social Behavior;Prososyal Davranışı Etkileyen Faktörler
YDS Set 004;498-Into The Clouds Of Everest (Everest'in Bulutlarına Doğru);C1;"history; exploration; mountaineering";History;Into The Clouds Of Everest;Everest'in Bulutlarına Doğru
YDS Set 004;499-Japanese Style In Decision Making (Karar Vermede Japon Tarzı);C1;"business; culture; decision making";Culture & Society;Japanese Style In Decision Making;Karar Vermede Japon Tarzı
YDS Set 004;500-Keeping Our Distance (Mesafemizi Korumak);C1;"psychology; proxemics; personal space";Psychology & Health;Keeping Our Distance;Mesafemizi Korumak
YDS Set 004;501-Kids Go Through The Euroblender (Çocuklar Avrupa Blendırından Geçiyor);C1;"sociology; Europe; youth";Culture & Society;Kids Go Through The Euroblender;Çocuklar Avrupa Blendırından Geçiyor
YDS Set 004;502-Kings Of Spray (Spreyin Kralları);C1;"art; graffiti; culture";Art, Music & Literature;Kings Of Spray;Spreyin Kralları
YDS Set 004;503-Language And Sex (Dil ve Cinsiyet);C1;"sociology; linguistics; gender";Culture & Society;Language And Sex;Dil ve Cinsiyet
YDS Set 004;504-Language for Chimps (Simpanslar icin Dil);C1;"animals; science; language";Linguistics & Communication;Language for Chimps;Simpanslar icin Dil
YDS Set 004;505-Lasers (Lazerler);C1;"technology; lasers; science";Science & Technology;Lasers;Lazerler
YDS Set 004;506-Last Brick In The Kinder Gulag (Çocuk Gulag'ında Son Tuğla);C1;"politics; USA; schools";Politics & Government;Last Brick In The Kinder Gulag;Çocuk Gulag'ında Son Tuğla
YDS Set 004;507-Legalizing Euthanasia: A Significant Move (Ötanaziyi Yasallaştırmak: Önemli Bir Adım);C1;"ethics; euthanasia; law";Law & Crime;Legalizing Euthanasia: A Significant Move;Ötanaziyi Yasallaştırmak: Önemli Bir Adım
YDS Set 004;508-Let Boys Be Boys (Erkek Çocuklar Erkek Çocuklar Gibi Olsun);C1;"sociology; gender; education";Women's Studies & Feminism;Let Boys Be Boys;Erkek Çocuklar Erkek Çocuklar Gibi Olsun
YDS Set 004;509-Life In The Grid (Izgarada Yaşam);C1;"technology; future; internet";Science & Technology;Life In The Grid;Izgarada Yaşam
YDS Set 004;510-Living In A Fish Bowl (Bir Fanusta Yaşamak);C1;"sociology; community; gossip";Culture & Society;Living In A Fish Bowl;Bir Fanusta Yaşamak
YDS Set 004;511-Marry For What? (Ne İçin Evlenmeli?);C1;"sociology; marriage; relationships";Family & Relationships;Marry For What?;Ne İçin Evlenmeli?
YDS Set 004;512-Men Or Machines (İnsanlar mı Makineler mi);C1;"technology; robotics; automation";Science & Technology;Men Or Machines;İnsanlar mı Makineler mi
YDS Set 004;513-Napster (Napster);C1;"technology; music; internet";Art, Music & Literature;Napster;Napster
YDS Set 004;514-Natural Born Killers (Part I) (Doğuştan Katiller (Bölüm I));C1;"psychology; evolutionary psychology; altruism";Psychology & Health;Natural Born Killers (Part I) (Doğuştan Katiller (Bölüm I));
YDS Set 004;515-Natural Born Killers (Part II) (Doğuştan Katiller (Bölüm II));C1;"psychology; evolutionary psychology; altruism";Psychology & Health;Natural Born Killers (Part II) (Doğuştan Katiller (Bölüm II));
YDS Set 004;516-New Threats To The Endangered Species Act (Nesli Tükenmekte Olan Türler Yasası'na Yeni Tehditler);C1;"environment; endangered species; conservation";Environment & Nature;New Threats To The Endangered Species Act;Nesli Tükenmekte Olan Türler Yasası'na Yeni Tehditler
YDS Set 004;517-Not In The Genes (Genlerde Değil);C1;"biology; genetics; genomics";Biology & Animals;Not In The Genes;Genlerde Değil
YDS Set 004;518-Not Now, Dr. Miracle (Şimdi Değil, Dr. Mucize);C1;"biology; cloning; ethics";Biology & Animals;Not Now, Dr. Miracle;Şimdi Değil, Dr. Mucize
YDS Set 004;519-Patenting Genes: Ethical Or Not (Genleri Patentlemek: Etik mi Değil mi);C1;"ethics; science; genetics";Science & Technology;Patenting Genes: Ethical Or Not;Genleri Patentlemek: Etik mi Değil mi
YDS Set 004;520-Playing God - A Moral Necessity? (Tanrı'yı Oynamak - Ahlaki Bir Zorunluluk mu?);C1;"ethics; technology; genetics";Science & Technology;Playing God - A Moral Necessity?;Tanrı'yı Oynamak - Ahlaki Bir Zorunluluk mu?
YDS Set 004;521-Political Identification (Politik Kimlik);C1;"politics; ethnicity; nation";Politics & Government;Political Identification;Politik Kimlik
YDS Set 004;522-Role Playing With Attitude (Tutumla Rol Oynama);C1;"psychology; assertiveness; teenagers";Psychology & Health;Role Playing With Attitude;Tutumla Rol Oynama
YDS Set 004;523-Roswell: The Whole Story (Roswell: Tüm Hikaye);C1;"UFO; Roswell; conspiracy";Paranormal & Mystery;Roswell: The Whole Story;Roswell: Tüm Hikaye
YDS Set 004;524-Sale Of The Century (Yüzyılın Satışı);C1;"economics; Italy; privatization";Economics & Business;Sale Of The Century;Yüzyılın Satışı
YDS Set 004;525-Sara Bennet (Sara Bennet);C1;"ethics; medicine; IVF";Health & Medicine;Sara Bennet;Sara Bennet
YDS Set 004;526-SARS Cases Climb (SARS Vakaları Artıyor);C1;"health; SARS; epidemic";Psychology & Health;SARS Cases Climb;SARS Vakaları Artıyor
YDS Set 004;527-Schizophrenia (Şizofreni);C1;"psychology; mental disorder; schizophrenia";Psychology & Health;Schizophrenia;Şizofreni
YDS Set 004;528-Science of Mad-Cow Disease (Deli Dana Hastalığının Ardındaki Bilim);C1;"science; medicine; prions";Science & Technology;Science of Mad-Cow Disease;Deli Dana Hastalığının Ardındaki Bilim
YDS Set 004;529-Smoking Campaigns (Sigarayla Mücadele Kampanyaları);C1;"health; smoking; society";Health & Medicine;Smoking Campaigns;Sigarayla Mücadele Kampanyaları
YDS Set 004;530-Soaking In Spam (Spam'a Bulanmak);C1;"technology; internet; spam";Science & Technology;Soaking In Spam;Spam'a Bulanmak
YDS Set 004;531-Solving World Hunger (Dünya Açlığını Çözmek);C1;"agriculture; hunger; politics";Food & Agriculture;Solving World Hunger;Dünya Açlığını Çözmek
YDS Set 004;532-Super Terrorism (Süper Terörizm);C1;"politics; terrorism; security";Defense & Security;Super Terrorism;Süper Terörizm
YDS Set 004;533-Team Building in the Workplace (İş Yerinde Ekip Kurma);C1;"business; management; teamwork";Economics & Business;Team Building in the Workplace;İş Yerinde Ekip Kurma
YDS Set 004;534-The Actual Cause of Obesity (Obezitenin Gerçek Nedeni);C1;"health; obesity; diet";Health & Medicine;The Actual Cause of Obesity;Obezitenin Gerçek Nedeni
YDS Set 004;535-The Art And Psychology Of Motion Pictures (Sinemanın Sanatı ve Psikolojisi);C1;"film; cinema; psychology";Psychology & Health;The Art And Psychology Of Motion Pictures;Sinemanın Sanatı ve Psikolojisi
YDS Set 004;536-The Causes of the French Revolution (Fransız Devrimi'nin Nedenleri);C1;"history; revolution; politics";History;The Causes of the French Revolution;Fransız Devrimi'nin Nedenleri
YDS Set 004;537-The Common Good (Ortak İyi);C1;"ethics; society; common good";Ethics & Philosophy;The Common Good;Ortak İyi
YDS Set 004;538-The Common Good (Ortak İyi);C1;"ethics; society; common good";Ethics & Philosophy;The Common Good;Ortak İyi
YDS Set 004;539-The Decline Of America's Soft Power (Amerika'nın Yumuşak Gücünün Düşüşü);C1;"politics; USA; soft power";Politics & Government;The Decline Of America's Soft Power;Amerika'nın Yumuşak Gücünün Düşüşü
YDS Set 004;540-The Ethics Of Chemical Weaponry (Kimyasal Silahların Etiği);C1;"ethics; war; chemical weapons";Military History & War;The Ethics Of Chemical Weaponry;Kimyasal Silahların Etiği
YDS Set 004;541-The Human Genome Project (İnsan Genomu Projesi);C1;"biology; genetics; genome";Biology & Animals;The Human Genome Project;İnsan Genomu Projesi
YDS Set 004;542-The Iks (İkler);C1;"anthropology; culture; society";Culture & Society;The Iks;İkler
YDS Set 004;543-The Individual Level Of Analysis (Analizin Bireysel Düzeyi);C1;"politics; leadership; psychology";Psychology & Health;The Individual Level Of Analysis;Analizin Bireysel Düzeyi
YDS Set 004;544-The Key: When Life Begins (Anahtar: Hayat Ne Zaman Başlar);C1;"biology; cloning; ethics";Biology & Animals;The Key: When Life Begins;Anahtar: Hayat Ne Zaman Başlar
YDS Set 004;545-The Long Habit (Uzun Alışkanlık);C1;"philosophy; life; death";Ethics & Philosophy;The Long Habit;Uzun Alışkanlık
YDS Set 004;546-The Mountain People - Ik (Dağ İnsanları - İkler);C1;"anthropology; culture; survival";Culture & Society;The Mountain People - Ik;Dağ İnsanları - İkler
YDS Set 004;547-The Nature Of Political Action (Politik Eylemin Doğası);C1;"politics; power; authority";Politics & Government;The Nature Of Political Action;Politik Eylemin Doğası
YDS Set 004;548-The New Image of Museums (Müzelerin Yeni Imaji);C1;"culture; museums; education";Culture & Society;The New Image of Museums;Müzelerin Yeni Imaji
YDS Set 004;549-The Poppy - Blessing and Curse (Haşhaş - Nimet ve Lanet);C1;"health; opium; poppy";Addiction & Substance Use;The Poppy - Blessing and Curse;Haşhaş - Nimet ve Lanet
YDS Set 004;550-The Rays Are Not Coloured (Işınlar Renkli Değildir);C1;"science; physics; colour";Science & Technology;The Rays Are Not Coloured;Işınlar Renkli Değildir
YDS Set 004;551-The Rise Of Asia (Asya'nın Yükselişi);C1;"economics; Asia; China";Economics & Business;The Rise Of Asia;Asya'nın Yükselişi
YDS Set 004;552-The Science of Mad-Cow Disease (Deli Dana Hastalığının Biliminin Ardında);C1;"health; prions; BSE";Psychology & Health;The Science of Mad-Cow Disease;Deli Dana Hastalığının Biliminin Ardında
YDS Set 004;553-The Science of Murder (Cinayet Bilimi);C1;"forensic science; crime investigation; evidence";Law & Crime;The Science of Murder;Cinayet Bilimi
YDS Set 004;554-The Sick World Of The Snipers (Sniper'ların Hasta Dünyası);C1;"crime; snipers; Washington D.C.";Crime & Justice System;The Sick World Of The Snipers;Sniper'ların Hasta Dünyası
YDS Set 004;555-The Stolen Generation (Çalınan Nesil);C1;"history; Australia; Aborigines";History;The Stolen Generation;Çalınan Nesil
YDS Set 004;556-The Teenage Teachers (Genç Öğretmenler);C1;"education; peer tutoring; teenagers";Education;The Teenage Teachers;Genç Öğretmenler
YDS Set 004;557-The Velvet Hegemony (Kadife Hegemonya);C1;"politics; soft power; USA";Politics & Government;The Velvet Hegemony;Kadife Hegemonya
YDS Set 004;558-Theory (Kaos Teorisi) - 2;C1;"science; mathematics; chaos theory";Science & Technology;Theory (Kaos Teorisi) - 2;
YDS Set 004;559-Time As A Social Construction (Sosyal Bir İnşa Olarak Zaman);C1;"sociology; time; culture";Culture & Society;Time As A Social Construction;Sosyal Bir İnşa Olarak Zaman
YDS Set 004;560-Turkey's Democratic Progress (Türkiye'nin Demokratik Gelişimi);C1;"politics; Turkey; EU";Politics & Government;Turkey's Democratic Progress;Türkiye'nin Demokratik Gelişimi
YDS Set 004;561-Turkey's Economic Growth (Türkiye'nin Ekonomik Büyümesi);C1;"economy; Turkey; EU";Psychology & Health;Turkey's Economic Growth;Türkiye'nin Ekonomik Büyümesi
YDS Set 004;562-Turkey's Progress (Türkiye'nin İlerlemesi);C1;"politics; Turkey; development";Politics & Government;Turkey's Progress;Türkiye'nin İlerlemesi
YDS Set 004;563-Turn Off That Cell Phone (Şu Cep Telefonunu Kapat);C1;"technology; mobile phones; social behavior";Science & Technology;Turn Off That Cell Phone;Şu Cep Telefonunu Kapat
YDS Set 004;564-Unschooling (Okulsuz Eğitim);C1;"education; homeschooling; unschooling";Education;Unschooling;Okulsuz Eğitim
YDS Set 004;565-Urban Development Matters (Kentsel Gelişim Önemlidir);C1;"sociology; urban development; ethics";Culture & Society;Urban Development Matters;Kentsel Gelişim Önemlidir
YDS Set 004;566-Water Contamination (Su Kirliliği);C1;"environment; science; health";Psychology & Health;Water Contamination;Su Kirliliği
YDS Set 004;567-Wellington Book (Wellington Kitabı);C1;"history; biography; book review";History;Wellington Book;Wellington Kitabı
YDS Set 004;568-Who Needs A Degree (Kimin Dereceye İhtiyacı Var);C1;"education; university; degree";Education;Who Needs A Degree;Kimin Dereceye İhtiyacı Var
YDS Set 004;569-Who Says Who Is Mad (Kimin Deli Olduğuna Kim Karar Verir);C1;"psychology; psychiatry; Rosenhan experiment";Psychology & Health;Who Says Who Is Mad;Kimin Deli Olduğuna Kim Karar Verir
YDS Set 004;570-Who's A German Then? (Peki Kim Alman?);C1;"sociology; citizenship; immigration";Culture & Society;Who's A German Then?;Peki Kim Alman?
YDS Set 004;571-Why EU Must Say Yes To Turkey (AB Neden Türkiye'ye Evet Demeli);C1;"politics; EU; Turkey";Politics & Government;Why EU Must Say Yes To Turkey;AB Neden Türkiye'ye Evet Demeli
YDS Set 004;572-Why Mother Nature Should Love Cyberspace (Doğa Ana Neden Siberuzayı Sevmeli);C1;"environment; internet; technology";Environment & Nature;Why Mother Nature Should Love Cyberspace;Doğa Ana Neden Siberuzayı Sevmeli
YDS Set 004;573-Why Paris Is Burning (Paris Neden Yanıyor);C1;"politics; France; riots";Politics & Government;Why Paris Is Burning;Paris Neden Yanıyor
YDS Set 004;574-Why We Laugh (Neden Güleriz);C1;"psychology; humor; laughter";Psychology & Health;Why We Laugh;Neden Güleriz
YDS Set 004;575-Will We Travel to The Stars? (Yıldızlara Seyahat Edecek miyiz?);C1;"astronomy; space travel; stars";Astronomy & Space;Will We Travel to The Stars?;Yıldızlara Seyahat Edecek miyiz?
YDS Set 005;576-A Familiar Story (Tanıdık Bir Hikaye);C2;"business; ethics; bribery";Economics & Business;A Familiar Story;Tanıdık Bir Hikaye
YDS Set 005;577-A Good Life (İyi Bir Yaşam);C2;"anthropology; culture; longevity";Culture & Society;A Good Life;İyi Bir Yaşam
YDS Set 005;578-A Nation Of Cheaters (Bir Hilekarlar Ulusu);C2;"ethics; cheating; society";Culture & Society;A Nation Of Cheaters;Bir Hilekarlar Ulusu
YDS Set 005;579-A Peaceful Revolutionary (Barisci Devrimci);C2;"biography; history; politics";History;A Peaceful Revolutionary;Barisci Devrimci
YDS Set 005;580-Abolish The IMF (IMF Kaldırılsın);C2;"economics; IMF; global finance";Economics & Business;Abolish The IMF;IMF Kaldırılsın
YDS Set 005;581-Aboriginal Land Claims (Aborijin Toprak Talepleri);C2;"history; Australia; Aborigines";History;Aboriginal Land Claims;Aborijin Toprak Talepleri
YDS Set 005;582-Addictive Personality (Bağımlı Kişilik);C2;"psychology; addiction; behavior";Psychology & Health;Addictive Personality;Bağımlı Kişilik
YDS Set 005;583-Advancements and Challenges in Renewable Solar Energy Technology (Yenilenebilir Güneş Enerjisi Teknolojisindeki Gelişmeler ve Zorluklar);C2;"technology; environment; energy";Environment & Nature;Advancements and Challenges in Renewable Solar Energy Technology;Yenilenebilir Güneş Enerjisi Teknolojisindeki Gelişmeler ve Zorluklar
YDS Set 005;584-Advertising (Reklamcılık);C2;"business; marketing; advertising";Economics & Business;Advertising;Reklamcılık
YDS Set 005;585-Affluenza (Affluenza);C2;"economics; consumerism; society";Economics & Business;Affluenza;Affluenza
YDS Set 005;586-Africa's Dry Lands (Afrika'nın Kurak Toprakları);C2;"environment; Africa; desertification";Environment & Nature;Africa's Dry Lands;Afrika'nın Kurak Toprakları
YDS Set 005;587-After The Dalai Lama (Dalai Lama'dan Sonra);C2;"politics; Tibet; Dalai Lama";Politics & Government;After The Dalai Lama;Dalai Lama'dan Sonra
YDS Set 005;588-Ahmet Kaya: The Voice of a Generation (Ahmet Kaya: Bir Neslin Sesi);C2;"music; biography; turkey";Art, Music & Literature;Ahmet Kaya: The Voice of a Generation;Ahmet Kaya: Bir Neslin Sesi
YDS Set 005;589-Aliens In The Palace (Saraydaki Uzaylılar);C2;"environment; invasive species; Japan";Environment & Nature;Aliens In The Palace;Saraydaki Uzaylılar
YDS Set 005;590-An Ethical Quandary (Etik Bir İkilem);C2;"ethics; medicine; law";Law & Crime;An Ethical Quandary;Etik Bir İkilem
YDS Set 005;591-An Obsession with Reptiles (Sürüngenlere Karşı Bir Tutku);C2;"animals; hobbies; personality";Psychology & Health;An Obsession with Reptiles;Sürüngenlere Karşı Bir Tutku
YDS Set 005;592-Ancient Chinese Clothing and Social Class (Eski Çin Kıyafetleri ve Sosyal Sınıf);C2;"history; culture; fashion";Food & Agriculture;Ancient Chinese Clothing and Social Class;Eski Çin Kıyafetleri ve Sosyal Sınıf
YDS Set 005;593-Artificial Gravity in Long-Duration Space Exploration (Uzun Süreli Uzay Keşfinde Yapay Yerçekimi);C2;"space; technology; science";Science & Technology;Artificial Gravity in Long-Duration Space Exploration;Uzun Süreli Uzay Keşfinde Yapay Yerçekimi
YDS Set 005;594-Attitudes Towards Money (Paraya Karşı Tutumlar);C2;"psychology; money; society";Psychology & Health;Attitudes Towards Money;Paraya Karşı Tutumlar
YDS Set 005;595-Back to Nature (Doğaya Dönüş);C2;"lifestyle; society; city vs country";Culture & Society;Back to Nature;Doğaya Dönüş
YDS Set 005;596-Being an 'Au Pair': Some Facts ('Au Pair' Olmak: Bazı Gerçekler);C2;"work; travel; culture";Culture & Society;Being an 'Au Pair': Some Facts;'Au Pair' Olmak: Bazı Gerçekler
YDS Set 005;597-Better Refrigerators: The Cold Fact (Daha İyi Buzdolapları: Soğuk Gerçek);C2;"environment; technology; energy";Environment & Nature;Better Refrigerators: The Cold Fact;Daha İyi Buzdolapları: Soğuk Gerçek
YDS Set 005;598-Branches Of Psychology (Psikolojinin Dalları);C2;"psychology; cognitive; behavioral";Psychology & Health;Branches Of Psychology;Psikolojinin Dalları
YDS Set 005;599-CAT (KEDİ) [Centre for Alternative Technology];C2;"environment; energy; technology";Environment & Nature;CAT (KEDİ) [Centre for Alternative Technology];
YDS Set 005;600-Changes in World Climate (Dünya İklimindeki Değişiklikler);C2;"environment; climate change; science";Environment & Nature;Changes in World Climate;Dünya İklimindeki Değişiklikler
YDS Set 005;601-Changes in World Climate (Dünya İklimindeki Değişiklikler);C2;"environment; climate change; global warming";Environment & Nature;Changes in World Climate;Dünya İklimindeki Değişiklikler
YDS Set 005;602-Childhood Fears (Çocukluk Korkuları);C2;"psychology; child development; fear";Psychology & Health;Childhood Fears;Çocukluk Korkuları
YDS Set 005;603-Cognitive Processes and Memory Consolidation During Sleep (Uyku Sırasında Bilişsel Süreçler ve Bellek Konsolidasyonu);C2;"psychology; health; neuroscience";Psychology & Health;Cognitive Processes and Memory Consolidation During Sleep;Uyku Sırasında Bilişsel Süreçler ve Bellek Konsolidasyonu
YDS Set 005;604-Color Therapy (Renk Terapisi);C2;"health; alternative medicine; psychology";Psychology & Health;Color Therapy;Renk Terapisi
YDS Set 005;605-Coping with Stress (Stresle Başa Çıkmak);C2;"psychology; health; modern life";Psychology & Health;Coping with Stress;Stresle Başa Çıkmak
YDS Set 005;606-Early Language Teaching (Erken Yaşta Dil Öğretimi);C2;"education; language; teaching";Education;Early Language Teaching;Erken Yaşta Dil Öğretimi
YDS Set 005;607-Effects of Snow (Karın Etkileri);C2;"weather; society; UK";Culture & Society;Effects of Snow;Karın Etkileri
YDS Set 005;608-EU Grant for Increasing School Attendance (AB'den Okullaşma Oranlarını Artırma Hibesi);C2;"education; eu; turkey";Education;EU Grant for Increasing School Attendance;AB'den Okullaşma Oranlarını Artırma Hibesi
YDS Set 005;609-Extreme Act: Self-Mutilation (Aşırı Bir Eylem: Kendine Zarar Verme);C2;"psychology; self-harm; culture";Psychology & Health;Extreme Act: Self-Mutilation;Aşırı Bir Eylem: Kendine Zarar Verme
YDS Set 005;610-Genghis Khan: A Controversial Figure (Cengiz Han: Tartışmalı Bir Figür);C2;"history; biography; mongolia";History;Genghis Khan: A Controversial Figure;Cengiz Han: Tartışmalı Bir Figür
YDS Set 005;611-Hope for EU-Turkey Relations (AB-Türkiye İlişkilerinden Umut);C2;"politics; turkey; eu";Politics & Government;Hope for EU-Turkey Relations;AB-Türkiye İlişkilerinden Umut
YDS Set 005;612-How Can We Change Consumerism? (Tüketim Çılgınlığını Nasıl Değiştirebiliriz?);C2;"consumerism; environment; sustainability";Environment & Nature;How Can We Change Consumerism?;Tüketim Çılgınlığını Nasıl Değiştirebiliriz?
YDS Set 005;613-How Earthquakes Happen (Depremler Nasıl Olur);C2;"science; geology; nature";Environment & Nature;How Earthquakes Happen;Depremler Nasıl Olur
YDS Set 005;614-Hydro-Electric and Tidal Power (Hidro-Elektrik ve Gelgit Enerjisi);C2;"energy; environment; technology";Environment & Nature;Hydro-Electric and Tidal Power;Hidro-Elektrik ve Gelgit Enerjisi
YDS Set 005;615-Ireland and Turkey's EU Path (İrlanda ve Türkiye'nin AB Yolu);C2;"politics; turkey; eu";Politics & Government;Ireland and Turkey's EU Path;İrlanda ve Türkiye'nin AB Yolu
YDS Set 005;616-Ireland's EU Presidency and Turkey's Preparation (İrlanda'nın AB Dönem Başkanlığı ve Türkiye'nin Hazırlığı);C2;"politics; turkey; eu";Politics & Government;Ireland's EU Presidency and Turkey's Preparation;İrlanda'nın AB Dönem Başkanlığı ve Türkiye'nin Hazırlığı
YDS Set 005;617-Jean Monnet Scholarship Programme Announced (Jean Monnet Burs Programı Duyuruldu);C2;"education; scholarships; eu";Education;Jean Monnet Scholarship Programme Announced;Jean Monnet Burs Programı Duyuruldu
YDS Set 005;618-Jorvik - The Lost Viking Capital (Jorvik - Kayıp Viking Başkenti);C2;"history; archaeology; Vikings";History;Jorvik - The Lost Viking Capital;Jorvik - Kayıp Viking Başkenti
YDS Set 005;619-Language in the Home-Raised Chimpanzees (Evde Yetiştirilen Şempanzelerde İletişim ve Dil);C2;"animals; science; psychology";Psychology & Health;Language in the Home-Raised Chimpanzees;Evde Yetiştirilen Şempanzelerde İletişim ve Dil
YDS Set 005;620-Linguistic Relativity and the Perception of Reality (Dilbilimsel Görelilik ve Gerçeklik Algısı);C2;"linguistics; psychology; culture";Psychology & Health;Linguistic Relativity and the Perception of Reality;Dilbilimsel Görelilik ve Gerçeklik Algısı
YDS Set 005;621-Looking for a Partner? (Bir Partner mi Arıyorsunuz?);C2;"society; marriage; culture";Culture & Society;Looking for a Partner?;Bir Partner mi Arıyorsunuz?
YDS Set 005;622-Mozart: A Musical Prodigy (Mozart: Bir Müzik Dehası);C2;"music; biography; classical music";Art, Music & Literature;Mozart: A Musical Prodigy;Mozart: Bir Müzik Dehası
YDS Set 005;623-Mystery Powers Cure Slim-Mad Jemima (Yunus'un Gizemli Güçleri Zayıflama Çılgını Jemima'yı İyileştiriyor);C2;"health; dolphin therapy; anorexia";Psychology & Health;Mystery Powers Cure Slim-Mad Jemima;Yunus'un Gizemli Güçleri Zayıflama Çılgını Jemima'yı İyileştiriyor
YDS Set 005;624-Parachute History (Paraşüt Tarihi);C2;"history; military";History;Parachute History;Paraşüt Tarihi
YDS Set 005;625-Powers of the Human Body (İnsan Vücudunun Güçleri);C2;"health; fitness; biology";Health & Medicine;Powers of the Human Body;İnsan Vücudunun Güçleri
YDS Set 005;626-Sharks: Magnificent and Misunderstood (Köpekbalıkları: Muhteşem ve Yanlış Anlaşılan);C2;"animals; marine biology; science";Biology & Animals;Sharks: Magnificent and Misunderstood;Köpekbalıkları: Muhteşem ve Yanlış Anlaşılan
YDS Set 005;627-The Architectural Legacy of the Byzantine Empire (Bizans İmparatorluğu'nun Mimari Mirası);C2;"architecture; history; culture";Food & Agriculture;The Architectural Legacy of the Byzantine Empire;Bizans İmparatorluğu'nun Mimari Mirası
YDS Set 005;628-The Art and Science of Sustainable Architecture (Sürdürülebilir Mimarlığın Sanatı ve Bilimi);C2;"architecture; environment; technology";Environment & Nature;The Art and Science of Sustainable Architecture;Sürdürülebilir Mimarlığın Sanatı ve Bilimi
YDS Set 005;629-The Astrobiological Search for Extraterrestrial Life (Dünya Dışı Yaşam İçin Astrobiyolojik Arayış);C2;"space; science; philosophy";Astronomy & Space;The Astrobiological Search for Extraterrestrial Life;Dünya Dışı Yaşam İçin Astrobiyolojik Arayış
YDS Set 005;630-The Biological Complexity of the Human Visual System (İnsan Görme Sisteminin Biyolojik Karmaşıklığı);C2;"biology; health; science";Science & Technology;The Biological Complexity of the Human Visual System;İnsan Görme Sisteminin Biyolojik Karmaşıklığı
YDS Set 005;631-The Complex Dynamics of Globalization (Küreselleşmenin Karmaşık Dinamikleri);C2;"economics; politics; culture";Politics & Government;The Complex Dynamics of Globalization;Küreselleşmenin Karmaşık Dinamikleri
YDS Set 005;632-The Complex Legacy of Classical Mythology (Klasik Mitolojinin Karmaşık Mirası);C2;"culture; history; literature";Food & Agriculture;The Complex Legacy of Classical Mythology;Klasik Mitolojinin Karmaşık Mirası
YDS Set 005;633-The Complex Phenomenon of Impostor Syndrome (Sahtekar Sendromunun Karmaşık Fenomeni);C2;"psychology; health; society";Psychology & Health;The Complex Phenomenon of Impostor Syndrome;Sahtekar Sendromunun Karmaşık Fenomeni
YDS Set 005;634-The Consequences of State Collapse (Devlet Çöküşünün Sonuçları);C2;"politics; sociology; current affairs";Politics & Government;The Consequences of State Collapse;Devlet Çöküşünün Sonuçları
YDS Set 005;635-The Cultural Significance of Ancient Silk Road Trade Routes (Antik İpek Yolu Ticaret Yollarının Kültürel Önemi);C2;"history; culture; economics";Food & Agriculture;The Cultural Significance of Ancient Silk Road Trade Routes;Antik İpek Yolu Ticaret Yollarının Kültürel Önemi
YDS Set 005;636-The Devastating Effects of Ocean Acidification on Coral Reefs (Okyanus Asitlenmesinin Mercan Resifleri Üzerindeki Yıkıcı Etkileri);C2;"environment; climate; biology";Environment & Nature;The Devastating Effects of Ocean Acidification on Coral Reefs;Okyanus Asitlenmesinin Mercan Resifleri Üzerindeki Yıkıcı Etkileri
YDS Set 005;637-The Development of mRNA Vaccine Technology (mRNA Aşı Teknolojisinin Gelişimi);C2;"health; technology; medicine";Health & Medicine;The Development of mRNA Vaccine Technology;mRNA Aşı Teknolojisinin Gelişimi
YDS Set 005;638-The Dynamics of Atmospheric Circulation and Weather Patterns (Atmosferik Sirkülasyon Dinamikleri ve Hava Durumu Modelleri);C2;"climate; science; environment";Environment & Nature;The Dynamics of Atmospheric Circulation and Weather Patterns;Atmosferik Sirkülasyon Dinamikleri ve Hava Durumu Modelleri
YDS Set 005;639-The Dynamics of Tectonic Plate Movements and Earthquake Prediction (Tektonik Levha Hareketlerinin Dinamikleri ve Deprem Tahmini);C2;"geology; science; environment";Environment & Nature;The Dynamics of Tectonic Plate Movements and Earthquake Prediction;Tektonik Levha Hareketlerinin Dinamikleri ve Deprem Tahmini
YDS Set 005;640-The Dynamics of Urban Heat Islands and Environmental Planning (Kentsel Isı Adalarının Dinamikleri ve Çevre Planlaması);C2;"environment; urban planning; climate";Environment & Nature;The Dynamics of Urban Heat Islands and Environmental Planning;Kentsel Isı Adalarının Dinamikleri ve Çevre Planlaması
YDS Set 005;641-The Economics of the Gig Economy and Freelance Labor (Ekonomi ve Serbest Çalışma Piyasasının Ekonomisi);C2;"economics; business; society";Economics & Business;The Economics of the Gig Economy and Freelance Labor;Ekonomi ve Serbest Çalışma Piyasasının Ekonomisi
YDS Set 005;642-The Enduring Mystery of the Pyramids of Giza (Giza Piramitlerinin Kalıcı Gizemi);C2;"history; archaeology; culture";History;The Enduring Mystery of the Pyramids of Giza;Giza Piramitlerinin Kalıcı Gizemi
YDS Set 005;643-The Engineering Principles Behind Modern Suspension Bridges (Modern Asma Köprülerin Arkasındaki Mühendislik Prensipleri);C2;"engineering; technology; science";Science & Technology;The Engineering Principles Behind Modern Suspension Bridges;Modern Asma Köprülerin Arkasındaki Mühendislik Prensipleri
